code,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
156,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0448
156,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,5.715
156,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.38127659574468087
156,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,127.56696428571428
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,18.2
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.1348
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0535
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,8.262
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.3968842729970326
157,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,154.42990654205607
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,21.8
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.1026
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.041
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,5.669
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.39961013645224175
158,E3SF,heath,3,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,138.2682926829268
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,7.6
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1331
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0453
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,7.256
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.34034560480841475
159,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,160.1766004415011
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,6.3
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.0552
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0178
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,3.082
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.322463768115942
160,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,173.14606741573033
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,13.2
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1527
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0533
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,7.748
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.34905042567125083
161,E3SF,heath,3,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,145.3658536585366
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.8
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1963
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0821
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,6.915
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.41823739174732555
162,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,84.22655298416565
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,4.8
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1487
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0525
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,7.136
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.3530598520511096
163,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,135.92380952380952
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,6.8
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1559
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0537
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,7.89
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.3444515715202052
164,E3SF,heath,3,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,146.92737430167597
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,4.5
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0708
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0265
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,2.563
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.37429378531073443
165,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,96.71698113207547
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,4.7
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0752
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0283
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,2.652
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.37632978723404253
166,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,93.71024734982333
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,5
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.07
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0277
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,2.301
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.3957142857142857
167,E3SF,heath,3,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,83.06859205776175
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.5
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1714
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0652
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,7.166
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.3803967327887981
168,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,109.90797546012271
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,5
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.1
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.04
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,4.437
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.39999999999999997
169,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,110.92500000000001
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.4
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.0964
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0332
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,4.272
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.34439834024896265
170,E2C,heath,2,control,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,128.67469879518072
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,4.9
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.2301
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0743
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,8.4
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.32290308561495007
171,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,113.05518169582773
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,2.3
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.0746
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0242
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,3.177
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.32439678284182305
172,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,131.28099173553719
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,2.2
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.09
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0303
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,3.746
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.33666666666666667
173,E2C,heath,2,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,123.63036303630363
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,20.2
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.1084
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0433
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,5.043
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.3994464944649446
174,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,116.46651270207853
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,26.6
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.2208
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.094
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,11.589
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.4257246376811594
175,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,123.2872340425532
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,18.6
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.0581
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0219
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,2.985
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.3769363166953528
176,E2C,heath,2,control,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,136.3013698630137
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,5.8
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.102
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.048
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,3.013
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.4705882352941177
177,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,62.77083333333333
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,4.4
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0638
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0313
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,1.817
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.4905956112852665
178,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,58.05111821086262
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,3.6
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.0833
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0373
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,2.845
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,LDMC,0.4477791116446579
179,E2C,heath,2,control,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,SLA,76.27345844504022
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,16.6
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.2745
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.112
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,10.006
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.40801457194899815
180,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,89.33928571428571
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,25.6
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.3717
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.146
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,13.8
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.39278988431530804
181,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,94.5205479452055
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,17.4
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.4889
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.1883
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,18.284
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.3851503374923297
182,E2C,heath,2,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,97.1003717472119
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,height,1
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,fweight,0.0446
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,dweight,0.0155
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,leafa,2.314
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,LDMC,0.3475336322869955
183,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,SLA,149.29032258064515
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,height,1.1
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,fweight,0.0446
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,dweight,0.0161
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,leafa,2.334
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,LDMC,0.3609865470852018
184,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,SLA,144.9689440993789
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,height,1.6
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,fweight,0.0439
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,dweight,0.0155
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,leafa,2.155
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,LDMC,0.3530751708428246
185,E2C,heath,2,control,Linbor,Linnaea borealis,Linnaea,Caprifoliaceae,F,SLA,139.03225806451613
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,height,10.3
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,fweight,0.1171
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,dweight,0.0314
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,leafa,3.704
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,LDMC,0.2681468830059778
186,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,SLA,117.96178343949046
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,height,14
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,fweight,0.3568
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,dweight,0.0988
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,leafa,11.523
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,LDMC,0.2769058295964125
187,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,SLA,116.62955465587045
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,height,13.6
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,fweight,0.2854
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,dweight,0.0261
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,leafa,7.806
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,LDMC,0.09145059565522075
188,E2C,heath,2,control,Equpra,Equisetum pratense,Equisetum,Equisetaceae,F,SLA,299.08045977011494
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,7.8
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.0668
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.026
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,3.681
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.38922155688622756
189,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,141.5769230769231
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,9.6
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1645
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0584
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,8.087
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.35501519756838906
190,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,138.47602739726028
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,10.2
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.106
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0364
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,5.969
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.3433962264150944
191,E2C,heath,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,163.9835164835165
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,18.6
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.081
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0277
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,4.824
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.3419753086419753
192,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,174.15162454873646
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,15.2
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.114
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0433
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,6.453
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.37982456140350873
193,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,149.03002309468823
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,height,19.3
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,fweight,0.1223
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,dweight,0.0482
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,leafa,6.161
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,LDMC,0.39411283728536384
194,E2SF,heath,2,snowfence,Callap,Calamagrostis lapponicum,Calamagrostis,Poaceae,G,SLA,127.82157676348547
195,E2SF,heath,2,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,height,3.6
195,E2SF,heath,2,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,fweight,0.1322
195,E2SF,heath,2,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,dweight,0.0664
195,E2SF,heath,2,snowfence,Vacvit,Vaccinium vitis-idaea,Vaccinium,Ericaceae,eS,leafa,3.436
