ID,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
101,D3C,meadow,3,control,Cardio,Carex dioica,Carex,Cyperaceae,G,d15N,0.38
101,D3C,meadow,3,control,Cardio,Carex dioica,Carex,Cyperaceae,G,wC,46.14
101,D3C,meadow,3,control,Cardio,Carex dioica,Carex,Cyperaceae,G,d13C,-27.66
101,D3C,meadow,3,control,Cardio,Carex dioica,Carex,Cyperaceae,G,CN_ratio,28.13414634
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,height,4.966666666666667
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,dweight,0.004966666666666667
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,fweight,0.011733333333333333
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,leafa,0.5906666666666667
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,LDMC,0.42251131221719457
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,SLA,120.25676937441642
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,wN,1.06
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,d15N,-1.38
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,wC,51.73
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,d13C,-29.08
276,D3C,meadow,3,control,Hupsel,Huperzea selago,Huperzea,Lycopodiaceae,eS,CN_ratio,48.80188679
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,7.1000000000000005
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0262
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.08056666666666668
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,3.8396666666666666
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3231536805923307
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,163.92858736979957
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wN,1.6
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d15N,-1.05
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wC,48.26
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d13C,-28.42
220,D3C,meadow,3,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,CN_ratio,30.1625
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,1.6333333333333333
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.009766666666666667
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.028766666666666666
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,1.8076666666666668
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.3393439295632864
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,186.78590352746627
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wN,1.06
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d15N,-1.24
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wC,46.69
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d13C,-28.6
264,D3C,meadow,3,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,CN_ratio,44.04716981
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,2.6666666666666665
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.028766666666666666
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.08406666666666666
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,3.4983333333333335
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.34099395903847735
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,122.88268924477471
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wN,1.8
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d15N,-0.01
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wC,46.9
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d13C,-28.61
277,D3C,meadow,3,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,CN_ratio,26.05555556
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,5.4
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.0276
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.06396666666666667
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.7026666666666666
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.43389803834736923
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,64.16387352661863
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,1.32
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-7.56
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,51.85
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-28.43
125,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,39.28030303
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,5.4
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.0276
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.06396666666666667
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.7026666666666666
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.43389803834736923
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,64.16387352661863
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,1.88
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-1.89
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,46.46
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-28.8
134,D3C,meadow,3,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,24.71276596
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,5.3
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.03733333333333333
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.14803333333333335
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,5.0456666666666665
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.24703943291291286
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,144.1674367352456
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wN,2.76
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d15N,-2.08
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wC,48.66
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d13C,-27.17
165,D3C,meadow,3,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,CN_ratio,17.63043478
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.43333333333333335
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.005366666666666666
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.06436666666666667
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,1.8743333333333334
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.08216940774122485
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,368.67108300712636
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wN,1.31
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d15N,-1.54
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wC,46.26
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d13C,-30.8
278,D3C,meadow,3,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,CN_ratio,35.3129771
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,6.333333333333333
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.041433333333333336
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.11393333333333333
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,6.610333333333333
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.365454950195741
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,164.3313695169581
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wN,1.84
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d15N,0.69
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wC,45.13
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d13C,-28.3
114,D4SF,meadow,4,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,CN_ratio,24.52717391
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,height,5.633333333333333
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,dweight,0.03133333333333333
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,fweight,0.0868
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,leafa,NA
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,LDMC,0.3521486502683555
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,SLA,NA
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,wN,2.18
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,d15N,-0.01
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,wC,45.72
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,d13C,-28
232,D4SF,meadow,4,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,CN_ratio,20.97247706
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,height,7.366666666666666
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,dweight,0.016466666666666668
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,fweight,0.042466666666666666
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,leafa,1.704
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,LDMC,0.3881775360319282
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,SLA,108.89659245140473
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,wN,2.1
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,d15N,1.26
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,wC,45.1
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,d13C,-28.36
102,D4SF,meadow,4,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,CN_ratio,21.47619048
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,3.4
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0706
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.1936
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,7.602666666666667
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.3592046237162683
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,119.54267807081972
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wN,1.89
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d15N,1.28
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,wC,48.61
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,d13C,-28.82
279,D4SF,meadow,4,snowfence,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,CN_ratio,25.71957672
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,20.333333333333332
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.17256666666666667
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.4131666666666667
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,15.963000000000001
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.4186317184107248
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,94.3912776228334
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wN,1.9
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d15N,-0.11
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,wC,51.05
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,d13C,-28.94
206,D4SF,meadow,4,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,CN_ratio,26.86842105
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,8.333333333333332
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0377
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.12469999999999999
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,4.502666666666666
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3014312847764902
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,123.01049531944304
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wN,2.01
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d15N,0.95
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wC,45.58
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d13C,-28.64
219,D4SF,meadow,4,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,CN_ratio,22.67661692
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,7.2
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.045233333333333334
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.20106666666666667
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,6.065333333333333
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.23900014357075164
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,134.42883453216987
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wN,2.09
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d15N,-1.35
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wC,45.87
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d13C,-27.72
193,D4SF,meadow,4,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,CN_ratio,21.94736842
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,3.6666666666666665
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.0392
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.0989
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,4.7763333333333335
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.3917170933365287
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,124.63774464663136
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wN,1.47
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d15N,0.08
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wC,49.84
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d13C,-30.26
156,D4SF,meadow,4,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,CN_ratio,33.9047619
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,3.933333333333333
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.016533333333333334
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.044866666666666666
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.204
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.36789162125830366
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,76.02287079706434
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,1.29
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-7.23
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,51.63
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-28.9
126,D4SF,meadow,4,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,40.02325581
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,height,16.166666666666668
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,dweight,0.08583333333333333
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,fweight,0.23566666666666666
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,leafa,6.860333333333333
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,LDMC,0.3639751611532476
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,SLA,82.50222607143944
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,wN,1.94
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,d15N,0.41
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,wC,46.64
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,d13C,-28.35
136,D4SF,meadow,4,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,CN_ratio,24.04123711
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.5333333333333333
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.012866666666666667
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.15806666666666666
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,4.208666666666667
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.07788278790453025
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,334.6464646464646
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wN,1.19
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d15N,0.76
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wC,44.85
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d13C,-30.58
280,D4SF,meadow,4,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,CN_ratio,37.68907563
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,1.9000000000000001
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.012033333333333333
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.03866666666666667
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,1.6383333333333334
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.31393257946474523
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,135.12636932959956
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wN,1.4
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d15N,-0.22
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wC,46.4
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d13C,-28.62
281,D4SF,meadow,4,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,CN_ratio,33.14285714
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,height,2.966666666666667
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,dweight,0.017633333333333334
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,fweight,0.0462
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,leafa,1.385
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,LDMC,0.34501142586771166
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,SLA,82.52452908973034
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,wN,1.75
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,d15N,4.34
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,wC,40.93
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,d13C,-28.01
249,D4SF,meadow,4,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,CN_ratio,23.38857143
115,D4C,meadow,4,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,6.699999999999999
115,D4C,meadow,4,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0424
115,D4C,meadow,4,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.11076666666666667
115,D4C,meadow,4,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,NA
